Stock #,Availability,Shape,Weight,Clarity,Color,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Price,Total Price,Discount Percent,Image Link,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Video Link,Cut Grade,Polish,Symmetry,Depth Percent,Table Percent,Fluorescence Intensity,Fluorescence Color,Lab,Certificate #,Certificate Url,Cert Comment,Culet Condition,Culet Size,Girdle Percent,Girdle Condition,Girdle Thick,Girdle Thin,Measurements,Measurements Depth,Measurements Length,Measurements Width,Milky,Pavilion Depth,BGM,Crown Height,Crown Angle,Pavilion Angle,Laser Inscription,Member Comments,Pair,H&A,City,State,Country,Stock Number for Matching Pair,Share Access,Eye Clean,Featured,Table Open,Crown Open,Girdle Open,Star Length,Type,Tinge,Luster,Black Inclusion,Location of Black,Table Inclusion,Key To Symbol,Surface Graining,Internal Graining,Inclusion Pattern,Diamond Origin Report,Short Title,Arrival Date,Growth Type
1179999,Available,Asscher,2.02,VS1,E,,,,1260,2545,-93,https://viw-us.s3.amazonaws.com/1179999/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1179999,-,EX,EX,67.8,64,None,,IGI,529287659,https://viw-us.s3.amazonaws.com/c/529287659.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.93x6.74x4.57,4.57,6.93,6.74,,48.5,,14.5,28.2,39.3,LABGROWN IGI LG529287659,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1057375,Available,Asscher,1.52,VS2,E,,,,885,1345,-92.5,https://viw-us.s3.amazonaws.com/1057375/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1057375,-,EX,EX,64.3,60.5,None,,IGI,LG12821104,https://viw-us.s3.amazonaws.com/c/LG12821104.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,4.3,,,STK,6.42x6.31x4.06,4.06,6.42,6.31,,46.5,,13.5,33,35.6,LABGROWN IGI LG12821104,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1051693,Available,Asscher,2.17,SI1,G,,,,793,1721,-93.5,https://viw-us.s3.amazonaws.com/1051693/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1051693,-,EX,EX,66.4,61,None,,IGI,497176432,https://viw-us.s3.amazonaws.com/c/497176432.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,STK,MED,7.13x7.03x4.67,4.67,7.13,7.03,,47,,16,26.8,38.3,LABGROWN IGI LG497176432,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1196623,Available,Asscher,2,SI1,G,,,,854,1708,-93,https://viw-us.s3.amazonaws.com/1196623/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1196623,-,EX,EX,65.6,66,None,,IGI,532275166,https://viw-us.s3.amazonaws.com/c/532275166.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.88x6.84x4.49,4.49,6.88,6.84,,48,,13.5,23.2,38.3,LABGROWN IGI LG532275166,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1001227,Available,Asscher,4.03,SI2,G,,,,743,2992,-95.5,https://viw-us.s3.amazonaws.com/1001227/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1001227,-,EX,EX,72.2,57,None,,IGI,LG11159616,https://viw-us.s3.amazonaws.com/c/LG11159616.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,None,,4.2,,,THK,8.35x8.32x6.01,6.01,8.35,8.32,,50,,18,,,LABGROWN IGI LG11159616,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1061556,Available,Asscher,2.02,SI2,G,,,,567,1144,-94.5,https://viw-us.s3.amazonaws.com/1061556/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061556,-,EX,EX,65.3,58.5,None,,IGI,497178058,https://viw-us.s3.amazonaws.com/c/497178058.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,4,,,STK,6.99x6.92x4.52,4.52,6.99,6.92,,46.5,,14.5,23.2,42.4,LABGROWN IGI LG497178058,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1061254,Available,Asscher,2,SI2,G,,,,515,1030,-95,https://viw-us.s3.amazonaws.com/1061254/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061254,-,VG,VG,67.6,61,None,,IGI,LG12828714,https://viw-us.s3.amazonaws.com/c/LG12828714.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.05,,,VERY THK,6.84x6.79x4.59,4.59,6.84,6.79,,46,,17,37,35.2,LABGROWN IGI LG12828714,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Greyish,,,,,,,,,,,,CVD
1061047,Available,Asscher,2.05,VS1,G,,,,1008,2065,-93.5,https://viw-us.s3.amazonaws.com/1061047/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061047,-,EX,EX,67.7,63.5,None,,IGI,500144053,https://viw-us.s3.amazonaws.com/c/500144053.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,7.04x6.93x4.69,4.69,7.04,6.93,,49.5,,15.5,26,43.8,LABGROWN IGI LG500144053,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1053551,Available,Asscher,1.75,VS2,G,,,,676,1183,-93.5,https://viw-us.s3.amazonaws.com/1053551/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1053551,-,EX,EX,64,66,None,,IGI,506100573,https://viw-us.s3.amazonaws.com/c/506100573.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,3.7,,,MED,6.65x6.59x4.22,4.22,6.65,6.59,,47.5,,13.5,19.2,37.6,LABGROWN IGI LG506100573,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1061323,Available,Asscher,1.52,VS2,G,,,,728,1107,-93,https://viw-us.s3.amazonaws.com/1061323/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061323,-,EX,EX,65.1,62,None,,IGI,LG12828705,https://viw-us.s3.amazonaws.com/c/LG12828705.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,4.1,,THK,STK,6.41x6.33x4.12,4.12,6.41,6.33,,47,,14,34,36.9,LABGROWN IGI LG12828705,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1061271,Available,Asscher,1.57,SI1,H,,,,553,867,-93.5,https://viw-us.s3.amazonaws.com/1061271/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061271,-,EX,EX,64.3,62,None,,IGI,500144063,https://viw-us.s3.amazonaws.com/c/500144063.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.49x6.38x4.10,4.1,6.49,6.38,,46,,14.5,25.6,37.3,LABGROWN IGI LG500144063,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1060548,Available,Asscher,1.55,SI1,H,,,,553,856,-93.5,https://viw-us.s3.amazonaws.com/1060548/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1060548,-,EX,EX,67,64,None,,IGI,500145438,https://viw-us.s3.amazonaws.com/c/500145438.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,STK,6.37x6.31x4.23,4.23,6.37,6.31,,48.5,,14.5,28,38.7,LABGROWN IGI LG500145438,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1051154,Available,Asscher,1.54,SI1,H,,,,553,851,-93.5,https://viw-us.s3.amazonaws.com/1051154/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1051154,-,EX,EX,63.5,65,None,,IGI,497174928,https://viw-us.s3.amazonaws.com/c/497174928.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,MED,6.35x6.35x4.03,4.03,6.35,6.35,,47,,13,23.5,38.9,LABGROWN IGI LG497174928,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1061452,Available,Asscher,2.01,SI2,H,,,,528,1061,-94.5,https://viw-us.s3.amazonaws.com/1061452/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061452,-,EX,EX,67.9,62,None,,IGI,500144054,https://viw-us.s3.amazonaws.com/c/500144054.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,STK,6.87x6.80x4.62,4.62,6.87,6.8,,48,,16,26.8,42.1,LABGROWN IGI LG500144054,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1055110,Available,Asscher,1.51,SI2,H,,,,481,726,-93.5,https://viw-us.s3.amazonaws.com/1055110/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1055110,-,EX,EX,63.6,63.5,None,,IGI,500144052,https://viw-us.s3.amazonaws.com/c/500144052.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,MED,6.43x6.32x4.02,4.02,6.43,6.32,,47,,13.5,22,41.6,LABGROWN IGI LG500144052,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1061415,Available,Asscher,1.51,SI2,H,,,,481,726,-93.5,https://viw-us.s3.amazonaws.com/1061415/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061415,-,EX,EX,67,65,None,,IGI,500143998,https://viw-us.s3.amazonaws.com/c/500143998.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,,STK,6.30x6.24x4.18,4.18,6.3,6.24,,48.5,,14.5,25.2,41.3,LABGROWN IGI LG500143998,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Greyish,,,,,,,,,,,,CVD
1062306,Available,Asscher,1.53,VS1,H,,,,618,945,-93.5,https://viw-us.s3.amazonaws.com/1062306/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1062306,-,EX,EX,65.8,62.5,None,,IGI,LG12828707,https://viw-us.s3.amazonaws.com/c/LG12828707.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,,STK,6.45x6.32x4.16,4.16,6.45,6.32,,46,,16.5,39,38,LABGROWN IGI LG12828707,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1122230,Available,Asscher,3.16,VS2,H,,,,1080,3413,-94,https://viw-us.s3.amazonaws.com/1122230/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1122230,-,EX,EX,66,67,None,,IGI,520209744,https://viw-us.s3.amazonaws.com/c/520209744.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,,STK,MED,8.09x7.91x5.22,5.22,8.09,7.91,,48,,14,29,37.8,LABGROWN IGI LG520209744,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1061501,Available,Asscher,1.64,SI1,I,,,,584,958,-92,https://viw-us.s3.amazonaws.com/1061501/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1061501,-,EX,EX,66.4,65,None,,IGI,497178059,https://viw-us.s3.amazonaws.com/c/497178059.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,4,,,STK,6.44x6.37x4.23,4.23,6.44,6.37,,47,,15,28.1,40.8,LABGROWN IGI LG497178059,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1001339,Available,Asscher,2.08,VS1,J,,,,498,1036,-94,https://viw-us.s3.amazonaws.com/1001339/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1001339,-,EX,EX,67.9,63,None,,IGI,LG10972912,https://viw-us.s3.amazonaws.com/c/LG10972912.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,None,,4.4,,,THK,6.93x6.77x4.60,4.6,6.93,6.77,,48,,15.5,,,LABGROWN IGI LG10972912,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1210175,Available,Asscher,5.02,VS2,G,,,,2118,10630,-94.5,https://viw-us.s3.amazonaws.com/1210175/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1210175,-,EX,EX,68.1,61.5,None,,IGI,537225458,https://viw-us.s3.amazonaws.com/c/537225458.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,,STK,MED,9.31x9.28x6.32,6.32,9.31,9.28,,48.5,,16,30.4,40,LABGROWN IGI LG537225458,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1108459,Available,Cushion,2.08,VS1,D,,,,1330,2766,-93,https://viw-us.s3.amazonaws.com/1108459/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1108459,-,EX,EX,66.1,59,None,,IGI,517284213,https://viw-us.s3.amazonaws.com/c/517284213.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,3.3,FT,THK,MED,7.49x7.10x4.69,4.69,7.49,7.1,,48,,14.5,35.7,35.7,LABGROWN IGI LG517284213,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1102828,Available,Cushion,1.65,VS1,D,,,,1088,1795,-92,https://viw-us.s3.amazonaws.com/1102828/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1102828,-,EX,EX,66.3,62,None,,IGI,523297239,https://viw-us.s3.amazonaws.com/c/523297239.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,THK,MED,7.25x6.61x4.38,4.38,7.25,6.61,,49,,13.5,36,38.3,LABGROWN IGI LG523297239,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-Greyish,,,,,,,,,,,,CVD
1114816,Available,Cushion,1,VS1,D,,,,765,765,-91,https://viw-us.s3.amazonaws.com/1114816/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1114816,-,EX,EX,69.1,60.5,None,,IGI,529287527,https://viw-us.s3.amazonaws.com/c/529287527.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,FT,STK,MED,6.56x5.38x3.72,3.72,6.56,5.38,,51.5,,15,37.1,38.5,LABGROWN IGI LG529287527,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1213325,Available,Cushion,1.54,VS2,D,,,,992,1528,-92,https://viw-us.s3.amazonaws.com/1213325/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1213325,-,EX,EX,65.6,63,None,,IGI,538274892,https://viw-us.s3.amazonaws.com/c/538274892.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,THK,STK,7.06x6.42x4.21,4.21,7.06,6.42,,49,,13,34.5,37.6,LABGROWN IGI LG538274892,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1185783,Available,Cushion,1.52,VS2,D,,,,868,1319,-93,https://viw-us.s3.amazonaws.com/1185783/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1185783,-,EX,EX,67.4,61.5,None,,IGI,532237071,https://viw-us.s3.amazonaws.com/c/532237071.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,THK,MED,7.13x6.32x4.26,4.26,7.13,6.32,,49.5,,14,36.6,38.6,LABGROWN IGI LG532237071,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1166579,Available,Cushion,1,VS2,D,,,,600,600,-92,https://viw-us.s3.amazonaws.com/1166579/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1166579,-,EX,EX,65,62.5,None,,IGI,529287545,https://viw-us.s3.amazonaws.com/c/529287545.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.05,FT,THK,MED,6.22x5.60x3.64,3.64,6.22,5.6,,47,,13,35.5,37.8,LABGROWN IGI LG529287545,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1165592,Available,Cushion,1,VS2,D,,,,675,675,-91,https://viw-us.s3.amazonaws.com/1165592/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1165592,-,EX,EX,63.9,56.5,None,,IGI,534248295,https://viw-us.s3.amazonaws.com/c/534248295.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.02,FT,STK,MED,6.60x5.65x3.61,3.61,6.6,5.65,,47,,14.5,33.6,37.5,LABGROWN IGI LG534248295,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1205897,Available,Cushion,2.05,SI1,E,,,,1128,2312,-92,https://viw-us.s3.amazonaws.com/1205897/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1205897,-,EX,EX,66.8,60.5,None,,IGI,536275412,https://viw-us.s3.amazonaws.com/c/536275412.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,THK,MED,8.33x6.95x4.64,4.64,8.33,6.95,,49,,14,34.7,38.1,LABGROWN IGI LG536275412,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1191516,Available,Cushion,2.01,SI1,E,,,,1128,2267,-92,https://viw-us.s3.amazonaws.com/1191516/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1191516,-,EX,EX,66.7,61.5,None,,IGI,534234648,https://viw-us.s3.amazonaws.com/c/534234648.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,FT,THK,MED,7.77x6.96x4.64,4.64,7.77,6.96,,49,,14.5,37.5,37.5,LABGROWN IGI LG534234648,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1239591,Available,Cushion,2.01,SI1,E,,,,1128,2267,-92,https://viw-us.s3.amazonaws.com/1239591/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1239591,-,EX,EX,66.5,61,None,,IGI,542212557,https://viw-us.s3.amazonaws.com/c/542212557.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,FT,,MED,7.51x7.04x4.68,4.68,7.51,7.04,,50,,13,34.1,38.1,LABGROWN IGI LG542212557,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1193624,Available,Cushion,2,SI1,E,,,,1128,2256,-92,https://viw-us.s3.amazonaws.com/1193624/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1193624,-,EX,EX,66.9,59,None,,IGI,534250082,https://viw-us.s3.amazonaws.com/c/534250082.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,FT,STK,MED,8.01x6.89x4.61,4.61,8.01,6.89,,49.5,,14.5,34.7,37.2,LABGROWN IGI LG534250082,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1200292,Available,Cushion,2,SI1,E,,,,1128,2256,-92,https://viw-us.s3.amazonaws.com/1200292/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1200292,-,EX,EX,65.1,64,None,,IGI,537224835,https://viw-us.s3.amazonaws.com/c/537224835.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,THK,STK,8.01x6.93x4.51,4.51,8.01,6.93,,49.5,,11.5,32.6,37.7,LABGROWN IGI LG537224835,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1183508,Available,Cushion,1.55,SI1,E,,,,893,1383,-91.5,https://viw-us.s3.amazonaws.com/1183508/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1183508,-,EX,EX,68,61.5,None,,IGI,537255481,https://viw-us.s3.amazonaws.com/c/537255481.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,VERY THK,MED,7.04x6.35x4.32,4.32,7.04,6.35,,49.5,,15,36.7,38.1,LABGROWN IGI LG537255481,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1183133,Available,Cushion,1.52,SI1,E,,,,893,1357,-91.5,https://viw-us.s3.amazonaws.com/1183133/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1183133,-,EX,EX,63.4,63.5,None,,IGI,534261899,https://viw-us.s3.amazonaws.com/c/534261899.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,VERY THK,STK,7.32x6.40x4.06,4.06,7.32,6.4,,46.5,,12.5,34.8,37.2,LABGROWN IGI LG534261899,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1165572,Available,Cushion,1.51,SI1,E,,,,893,1348,-91.5,https://viw-us.s3.amazonaws.com/1165572/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1165572,-,EX,EX,64.3,64.5,None,,IGI,532258627,https://viw-us.s3.amazonaws.com/c/532258627.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,FT,VERY THK,MED,7.21x6.45x4.15,4.15,7.21,6.45,,48,,13,35.8,38,LABGROWN IGI LG532258627,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1149288,Available,Cushion,1.5,SI1,E,,,,893,1339,-91.5,https://viw-us.s3.amazonaws.com/1149288/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1149288,-,EX,EX,67.3,64,None,,IGI,526267449,https://viw-us.s3.amazonaws.com/c/526267449.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.03,FT,THK,MED,7.41x6.14x4.13,4.13,7.41,6.14,,51.5,,12.5,34.2,39.5,LABGROWN IGI LG526267449,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
1207359,Available,Cushion,1.5,SI1,E,,,,893,1339,-91.5,https://viw-us.s3.amazonaws.com/1207359/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1207359,-,EX,EX,66.8,64,None,,IGI,536203524,https://viw-us.s3.amazonaws.com/c/536203524.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.05,FT,VERY THK,STK,6.94x6.30x4.21,4.21,6.94,6.3,,49,,13.5,36.6,38.4,LABGROWN IGI LG536203524,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,White,,,,,,,,,,,,CVD
1167029,Available,Cushion,1.21,SI1,E,,,,527,638,-91.5,https://viw-us.s3.amazonaws.com/1167029/still.jpg,,,,,,https://viw-us.s3.amazonaws.com/viewer/index.html?d=1167029,-,EX,EX,65.5,61,None,,IGI,529287547,https://viw-us.s3.amazonaws.com/c/529287547.jpg,This Laboratory Grown Diamond Was Created By Chemical Vapor Deposition (Cvd) Growth Process And May Include Post-Growth Treatment Type Iia,Pointed,,0.04,FT,THK,MED,6.72x5.94x3.89,3.89,6.72,5.94,,47.5,,14.5,36.1,37.9,LABGROWN IGI LG529287547,,,,New York,New York,United States,,,,,,,,,CVD - CVD Type IIA,Yellowish-White,,,,,,,,,,,,CVD
